1675474885.3,1.3788,50.9711,38.985
1675474885.566,1.3678,50.9875,38.974
1675474885.835,1.3898,50.9821,38.9795
1675474886.085,1.3788,51.026,38.9301
1675474886.335,1.4062,50.9985,38.9575
1675474886.589,1.3678,50.9106,39.0454
1675474886.87,1.3458,50.9601,39.0015
1675474887.104,1.3623,50.9985,38.963
1675474887.368,1.3513,50.9985,38.9685
1675474887.633,1.3623,51.0315,38.9301
1675474887.868,1.3568,50.9821,38.9795
1675474888.118,1.3678,50.9875,38.9795
1675474888.383,1.3788,50.9546,39.007
1675474888.636,2.3126,51.0205,38.8806
1675474888.918,1.192,50.4492,39.5343
1675474889.168,1.9336,51.8115,38.1171
1675474889.402,2.3291,50.6689,39.2267
1675474889.668,1.8732,51.7511,38.183
1675474889.921,1.225,50.8282,39.1388
1675474890.171,1.0272,50.7458,39.2267
1675474890.437,1.4227,51.1194,38.8422
1675474890.687,1.8787,51.5863,38.3533
1675474890.937,1.9611,51.026,38.8916
1675474891.202,1.593,50.7898,39.1608
1675474891.472,1.3239,51.0205,38.9465
1675474891.707,1.3458,51.0699,38.8916
1675474891.972,1.3568,50.9436,39.0234
1675474892.226,1.3293,50.9216,39.0454
1675474892.491,1.3403,50.9656,38.996
1675474892.761,1.3788,50.9985,38.963
1675474892.995,1.3568,50.9491,39.007
1675474893.245,1.3513,50.9601,38.996
1675474893.526,1.3788,50.9711,38.9905
1675474893.761,1.3458,50.9106,39.0509
1675474894.014,1.3678,51.0754,38.8916
1675474894.295,1.4008,51.026,38.9355
1675474894.529,1.3953,51.0095,38.952
1675474894.779,1.4062,51.0535,38.9081
1675474895.061,1.4062,51.026,38.9301
1675474895.331,1.3898,51.0205,38.941
1675474895.548,1.3623,51.037,38.9246
1675474895.814,1.4557,51.059,38.8971
1675474896.079,1.4282,50.9436,39.0179
1675474896.345,1.3788,50.9436,39.0234
1675474896.579,1.3403,50.9656,38.996
1675474896.833,1.3513,50.9766,38.985
1675474897.099,1.3678,51.026,38.941
1675474897.368,1.4008,51.059,38.9026
1675474897.621,1.4392,51.0645,38.8971
1675474897.876,1.3733,50.9546,39.007
1675474898.13,1.4282,50.993,38.963
1675474898.395,1.4008,50.9766,38.985
1675474898.63,1.3898,51.026,38.9355
1675474898.88,1.4282,50.9491,39.007
1675474899.145,1.4612,51.0699,38.8806
1675474899.407,1.3568,50.9821,38.9795
1675474899.65,1.4227,50.9875,38.9685
1675474899.931,1.3733,50.9546,39.007
1675474900.165,1.3788,51.004,38.9575
1675474900.431,1.3898,50.9546,39.007
1675474900.697,1.4337,51.059,38.9026
1675474900.934,1.3788,50.9821,38.9795
1675474901.184,1.3513,50.9601,39.007
1675474901.45,1.3293,51.0205,38.941
1675474901.7,1.4062,51.1359,38.8257
1675474901.981,1.4557,50.9766,38.9795
1675474902.235,1.4612,50.9052,39.0564
1675474902.47,1.4612,51.015,38.941
1675474902.754,1.4447,51.0535,38.9081
1675474903.004,1.4447,50.9711,38.985
1675474903.239,1.3953,51.0754,38.8806
1675474903.524,1.4667,51.0535,38.8971
1675474903.775,1.4172,50.8612,39.1003
1675474904.009,1.3953,50.9546,39.007
1675474904.259,1.3843,51.0754,38.8806
1675474904.54,1.4062,50.9601,38.996
1675474904.775,1.3953,50.9601,39.0015
1675474905.028,1.3953,50.9985,38.963
1675474905.294,1.4337,51.1304,38.8257
1675474905.544,1.4172,50.9985,38.9575
1675474905.809,1.4282,50.9875,38.9685
1675474906.059,1.4282,51.0315,38.9246
1675474906.313,1.4227,51.026,38.9301
1675474906.575,1.4447,51.0095,38.9465
1675474906.849,1.3953,50.993,38.9685
1675474907.083,1.3733,50.9601,38.996
1675474907.349,1.3953,51.015,38.9465
1675474907.611,1.3953,51.015,38.9465
1675474907.868,1.4227,51.0315,38.9301
1675474908.134,1.4008,50.9985,38.9575
1675474908.368,1.3953,50.9601,38.996
1675474908.743,1.2744,50.9985,38.9575
1675474909.09,1.4117,51.0205,38.9355
1675474909.34,1.4227,51.026,38.9301
1675474909.605,1.4447,51.0754,38.8806
1675474909.871,1.4282,50.9985,38.9575
1675474910.137,1.4172,50.9491,39.007
1675474910.374,1.3898,50.9491,39.0125
1675474910.64,1.3953,51.0205,38.941
1675474910.906,1.4062,50.9711,38.9905
1675474911.154,1.4392,51.0205,38.941
1675474911.393,1.4667,51.0699,38.8861
1675474911.678,1.3953,50.9711,38.985
1675474911.912,1.3568,50.9326,39.0289
1675474912.162,1.3568,51.048,38.9136
1675474912.444,1.3403,50.9601,38.996
1675474912.678,1.4172,50.993,38.9685
1675474912.931,1.4172,51.0095,38.9465
1675474913.184,1.3953,50.9821,38.9795
1675474913.465,1.4282,50.993,38.9685
1675474913.699,1.4447,50.9601,39.007
1675474913.95,1.3953,50.9875,38.974
1675474914.215,1.3788,50.9875,38.9685
1675474914.495,1.3788,50.9875,38.9685
1675474914.729,1.4008,51.004,38.9575
1675474914.979,1.3953,50.9711,38.9905
1675474915.26,1.3568,51.0095,38.952
1675474915.495,1.4062,51.037,38.9191
1675474915.745,1.4227,51.0205,38.9355
1675474916.029,1.4172,50.9766,38.9795
1675474916.263,1.4172,50.9875,38.9685
1675474916.654,347.0087,49.7406,37.2986
1675474916.904,351.5241,49.7406,38.9795
1675474917.259,354.5398,49.8724,39.6112
1675474917.525,358.9288,51.2787,38.6993
1675474917.772,358.8684,51.1633,38.8092
1675474918.013,358.9563,51.2128,38.7653
1675474918.294,358.5993,51.1469,38.8147
1675474918.532,359.61,51.1359,38.8586
1675474918.782,359.6375,51.2402,38.7488
1675474919.063,359.643,51.1139,38.8806
1675474919.298,359.5606,51.1523,38.8422
1675474919.579,359.5825,51.2238,38.7653
1675474919.813,359.5496,51.1908,38.7982
1675474920.066,359.6265,51.2402,38.7543
1675474920.316,359.599,51.1798,38.8092
1675474920.707,2.6257,50.9436,38.573
1675474921.051,0.2087,50.4053,39.5892
1675474921.305,359.5331,50.614,39.386
1675474921.586,359.5441,49.9164,40.0781
1675474921.93,359.9671,50.5536,39.4244
1675474922.196,1.637,50.9216,39.0234
1675474922.448,0.824,51.5204,38.4686
1675474922.718,1.1316,51.1633,38.7982
1675474922.956,1.1975,51.059,38.9136
1675474923.206,1.1975,51.1798,38.7872
1675474923.487,1.192,51.1908,38.7817
1675474923.722,1.1646,51.037,38.9301
1675474923.976,1.1261,51.1029,38.8696
1675474924.226,1.1206,51.1853,38.7817
1675474924.511,1.1646,51.1139,38.8531
1675474924.745,1.1975,51.1084,38.8586
1675474924.995,1.1865,51.1249,38.8477
1675474925.261,1.2524,51.0864,38.8696
1675474925.514,1.236,51.1743,38.7982
1675474925.765,1.2195,51.3556,38.6114
1675474926.03,1.5436,50.3339,39.6387
1675474926.405,358.5114,51.3062,38.6389
1675474926.674,2.428,50.0537,39.8309
1675474927.02,359.8462,50.7019,39.2871
1675474927.269,1.3074,49.5868,40.3802
1675474927.535,3.0048,51.2897,38.5345
1675474927.801,2.0105,50.636,39.2706
1675474928.057,0.7471,50.1746,39.798
1675474928.292,1.593,51.1359,38.8092
1675474928.546,2.7026,50.592,39.2871
1675474928.827,0.9943,50.5756,39.4025
1675474929.062,2.2522,51.0095,38.9136
1675474929.312,1.6589,50.8063,39.1498
1675474929.566,1.5106,50.5481,39.408
1675474929.852,2.0215,51.048,38.8696
1675474930.102,2.1149,50.5811,39.3311
1675474930.337,1.615,51.2567,38.6884
1675474930.618,1.9611,51.0974,38.8257
1675474930.856,1.8127,51.0974,38.8422
1675474931.121,2.0874,51.1414,38.7762
1675474931.387,1.8677,51.1523,38.7762
1675474931.621,0.3516,51.4325,38.562
1675474931.888,1.5491,51.3776,38.5675
1675474932.157,2.7356,51.5314,38.2599
1675474932.407,359.187,51.3721,38.606
1675474932.642,0.6702,51.7456,38.2434
1675474932.896,0.9943,52.3004,37.6721
1675474933.287,3.7024,49.5154,40.2814
1675474933.525,2.5818,51.6852,38.183
1675474933.775,4.7571,51.3556,38.2434
1675474934.057,2.1094,51.3446,38.573
1675474934.291,0.5164,52.8278,37.1613
1675474934.557,1.4832,51.7236,38.2269
1675474934.807,2.84,50.4767,39.4025
1675474935.079,2.8564,50.7294,39.1168
1675474935.312,2.5598,50.5426,39.3311
1675474935.703,0.4559,49.8889,40.1111
1675474935.953,358.6597,51.5314,38.4247
1675474936.3,2.9553,50.6689,39.1827
1675474936.581,2.016,50.1361,39.809
1675474936.819,2.7466,49.9548,39.9078
1675474937.069,1.1316,50.6415,39.3256
1675474937.35,5.7733,50.2185,39.1882
1675474937.598,2.027,51.5094,38.4412
1675474937.838,0.9448,51.2897,38.6884
1675474938.088,2.3016,49.2462,40.6494
1675474938.367,3.0927,50.0702,39.743
1675474938.608,5.4327,49.2682,40.1935
1675474938.874,5.2515,49.9164,39.6332
1675474939.143,0.0769,50.1801,39.8199
1675474939.377,4.6747,50.3284,39.2926
1675474939.627,2.8235,51.3501,38.4961
1675474939.893,0.6372,47.9059,42.0666
1675474940.143,1.972,51.9434,37.9852
1675474940.396,1.9281,50.6305,39.2981
1675474940.677,1.7029,50.8447,39.0948
1675474940.911,1.6095,50.9985,38.952
1675474941.193,1.6754,50.8722,39.0729
1675474941.427,1.6974,50.7898,39.1553
1675474941.69,1.7413,50.9656,38.974
1675474941.931,1.7139,50.9161,39.0234
1675474942.196,1.6589,50.9271,39.0179
1675474942.445,1.8073,51.037,38.9026
1675474942.726,1.8292,50.8722,39.0619
1675474942.976,1.7688,50.9601,38.9795
1675474943.23,1.7908,50.9546,38.9795
1675474943.499,1.7303,50.9106,39.0234
1675474943.733,1.6479,50.9381,39.007
1675474943.983,1.7029,50.9985,38.9465
1675474944.264,1.5875,50.9601,38.9795
1675474944.502,1.571,50.8173,39.1333
1675474944.752,1.6205,50.8173,39.1333
1675474945.033,1.6919,50.9711,38.9685
1675474945.268,1.4227,50.8392,39.1608
1675474945.627,1.7249,50.8612,39.0839
1675474945.882,1.7029,50.8612,39.0784
1675474946.147,1.7413,50.8557,39.0839
1675474946.413,1.7084,50.8722,39.0619
1675474946.648,1.7249,51.0095,38.941
1675474946.913,1.8567,50.8942,39.0399
1675474947.166,0.1813,49.9988,39.9957
1675474947.446,1.2799,52.0862,37.8918
1675474947.68,2.2028,50.636,39.2706
1675474947.935,1.4392,50.5536,39.408
1675474948.2,2.0544,51.438,38.4741
1675474948.45,2.5543,51.5039,38.3752
1675474948.706,1.8292,51.2732,38.6609
1675474948.956,2.9608,53.3276,36.5186
1675474949.237,3.2629,48.5651,41.2427
1675474949.472,3.5211,50.3119,39.4629
1675474949.753,2.2522,50.7349,39.1718
1675474950.006,2.4005,51.4709,38.4192
1675474950.256,3.0762,50.9106,38.9191
1675474950.49,1.6699,50.7678,39.1772
1675474950.756,1.8567,51.7566,38.1775
1675474951.006,3.1366,50.2789,39.5398
1675474951.276,2.2192,51.3666,38.5455
1675474951.526,1.0986,50.9436,39.0344
1675474951.776,3.2739,50.4163,39.375
1675474952.057,2.829,51.3721,38.4741
1675474952.291,2.9828,49.8944,39.9573
1675474952.541,2.395,51.3336,38.5181
1675474952.796,2.0874,49.7296,40.188
1675474953.061,1.3733,49.3286,40.6384
1675474953.315,2.6312,52.0532,37.8534
1675474953.565,1.225,50.246,39.7211
1675474953.83,2.428,51.1633,38.7213
1675474954.083,2.1204,50.5481,39.375
1675474954.337,2.5049,50.6909,39.2157
1675474954.587,1.8677,50.7843,39.1443
1675474954.853,1.1371,50.9875,38.985
1675474955.118,2.5928,50.6415,39.2322
1675474955.372,2.5818,50.7074,39.1663
1675474955.622,2.4005,50.6744,39.2267
1675474955.872,2.3291,50.7349,39.1663
1675474956.153,2.2632,50.7239,39.1772
1675474956.387,2.2632,50.7294,39.1718
1675474956.653,2.2797,50.7349,39.1663
1675474956.923,2.2852,50.7458,39.1553
1675474957.173,2.3071,50.7294,39.1718
1675474957.407,2.2852,50.7239,39.1772
1675474957.673,2.2742,50.7349,39.1663
1675474957.939,2.2852,50.7568,39.1443
1675474958.207,2.2852,50.7349,39.1663
1675474958.457,2.3016,50.7349,39.1663
1675474958.692,2.2852,50.7294,39.1718
1675474958.973,2.2852,50.7294,39.1718
1675474959.207,2.2961,50.7404,39.1608
1675474959.461,2.2632,50.6689,39.2322
1675474959.742,2.3016,50.7953,39.1058
1675474959.976,2.3016,50.7568,39.1388
1675474960.242,2.3291,50.7294,39.1718
1675474960.508,2.3126,50.7239,39.1718
1675474960.753,2.3236,50.7568,39.1388
1675474960.99,2.3016,50.7404,39.1608
1675474961.255,2.2742,50.7129,39.1882
1675474961.521,2.3126,50.7129,39.1827
1675474961.787,2.2852,50.7184,39.1827
1675474962.037,2.2906,50.8173,39.0839
1675474962.274,2.3401,50.7788,39.1168
1675474962.534,2.2577,50.6085,39.2926
1675474962.8,2.3071,50.7184,39.1772
1675474963.05,2.3126,50.7458,39.1498
1675474963.3,2.2906,50.7458,39.1608
1675474963.585,2.2522,50.7458,39.1608
1675474963.835,2.2577,50.6909,39.2102
1675474964.085,2.2412,50.6635,39.2377
1675474964.35,2.2797,50.7129,39.1882
1675474964.585,2.1973,50.7404,39.1663
1675474964.851,2.3016,50.7458,39.1498
1675474965.103,2.2742,50.7239,39.1772
1675474965.353,2.2852,50.7349,39.1663
1675474965.603,2.3071,50.7184,39.1772
1675474965.885,2.2906,50.7184,39.1827
1675474966.135,2.2742,50.6909,39.2102
1675474966.373,2.3181,50.6964,39.1992
1675474966.654,2.1533,50.592,39.3256
1675474966.902,2.2137,50.7513,39.1553
1675474967.143,2.2577,50.8667,39.0344
1675474967.395,2.3676,50.8282,39.0674
1675474967.664,2.3401,50.6854,39.2102
1675474967.914,2.2632,50.625,39.2816
1675474968.195,2.4005,50.8557,39.0344
1675474968.43,2.1973,50.647,39.2651
1675474968.68,2.3621,50.7953,39.0948
1675474968.965,2.2906,50.7623,39.1388
1675474969.214,2.3291,50.7458,39.1498
1675474969.468,2.3016,50.6799,39.2157
1675474969.702,2.3181,50.7458,39.1498
1675474969.983,2.3016,50.6799,39.2212
1675474970.218,2.2357,50.6415,39.2651
1675474970.472,2.1973,50.6854,39.2212
1675474970.753,2.1753,50.7129,39.1937
1675474970.987,2.2028,50.7184,39.1882
1675474971.253,2.2192,50.7184,39.1882
1675474971.503,2.1698,50.6799,39.2267
1675474971.759,2.1753,50.7404,39.1718
1675474972.04,2.2577,50.7458,39.1608
1675474972.274,2.2028,50.6525,39.2541
1675474972.521,2.3071,50.7568,39.1388
1675474972.911,2.2302,50.6964,39.2102
1675474973.18,2.2412,50.7458,39.1608
1675474973.399,2.2906,50.7678,39.1333
1675474973.68,2.2852,50.7074,39.1882
1675474973.914,2.2742,50.7019,39.1992
1675474974.164,2.2742,50.7513,39.1498
1675474974.452,2.3511,50.8008,39.0948
1675474974.687,2.2906,50.7019,39.1992
1675474974.937,2.2906,50.7404,39.1608
1675474975.218,2.3016,50.7458,39.1553
1675474975.452,2.2742,50.7294,39.1718
1675474975.702,2.2852,50.7294,39.1718
1675474975.956,2.2357,50.7294,39.1772
1675474976.221,2.2632,50.7568,39.1388
1675474976.471,2.2961,50.7458,39.1553
1675474976.737,2.3016,50.7404,39.1608
1675474977.111,2.2137,50.7404,39.1663
1675474977.349,2.1588,50.8777,39.0234
1675474977.631,2.439,50.603,39.2541
1675474977.865,2.5708,50.8777,38.996
1675474978.115,2.2522,50.9271,38.952
1675474978.396,2.1643,50.5371,39.3805
1675474978.635,2.049,51.2292,38.6884
1675474978.9,2.2632,50.5041,39.3915
1675474979.166,2.5269,50.8118,39.0674
1675474979.404,2.3291,50.9766,38.9191
1675474979.654,2.6752,49.7681,40.0891
1675474979.939,3.197,50.8832,38.9191
1675474980.189,0.824,51.4105,38.6005
1675474980.439,1.9556,51.059,38.8477
1675474980.705,2.1094,50.5096,39.4025
1675474980.939,2.2742,50.8942,39.007
1675474981.205,2.2357,50.7184,39.1827
1675474981.474,2.2522,50.6964,39.2102
1675474981.708,2.2522,50.7184,39.1827
1675474981.964,2.2632,50.7294,39.1718
1675474982.229,2.2467,50.7294,39.1772
1675474982.491,2.2412,50.7074,39.1937
1675474982.729,2.3071,50.7623,39.1388
1675474982.979,2.2577,50.6525,39.2487
1675474983.261,2.2742,50.7129,39.1882
1675474983.502,2.2577,50.7404,39.1608
1675474983.752,2.2577,50.7074,39.1937
1675474984.006,2.2412,50.6909,39.2157
1675474984.271,2.2467,50.6854,39.2157
1675474984.525,2.2632,50.7129,39.1882
1675474984.775,2.2467,50.7239,39.1827
1675474985.056,2.2357,50.7074,39.1992
1675474985.303,2.2412,50.7129,39.1882
1675474985.545,2.2412,50.7074,39.1992
1675474985.826,2.2742,50.7184,39.1772
1675474986.06,2.2247,50.6799,39.2267
1675474986.31,2.1973,50.7074,39.2047
1675474986.592,2.2797,50.7404,39.1663
1675474986.83,3.7628,51.0425,38.6993
1675474987.08,0.2966,47.9993,42.0227
1675474987.351,1.9556,48.1366,41.7096
1675474987.601,2.6312,51.3776,38.4906
1675474987.851,3.2904,51.3995,38.4082
1675474988.104,2.9059,50.7404,39.1168
1675474988.386,2.5049,50.9546,38.9246
1675474988.62,2.2028,50.9106,38.996
1675474988.901,2.7081,50.9766,38.8806
1675474989.136,2.4829,50.7568,39.1333
1675474989.421,3.2684,51.1633,38.6444
1675474989.639,2.2632,50.993,38.9081
1675474989.905,2.0709,50.9766,38.941
1675474990.155,2.6697,50.9216,38.9301
1675474990.436,2.7191,51.3391,38.5126
1675474990.671,2.3456,50.1746,39.7266
1675474990.924,3.7518,51.1908,38.595
1675474991.314,1.6754,48.9001,41.0449
1675474991.549,0.9998,53.031,36.947
1675474991.803,3.5156,52.3993,37.3975
1675474992.053,2.0984,50.0372,39.8804
1675474992.338,359.6924,50.0317,39.9683
1675474992.572,1.2689,50.213,39.7266
1675474992.836,2.6917,50.3284,39.5398
1675474993.108,0.7416,50.8612,39.1388
1675474993.457,3.1696,50.0317,39.787
1675474993.721,2.2137,50.8502,39.0619
1675474993.987,2.0435,50.8722,39.0509
1675474994.237,2.1094,50.8557,39.0619
1675474994.475,2.1039,50.7513,39.1608
1675474994.725,2.1259,50.8008,39.1168
1675474995.01,2.1918,50.8228,39.0839
1675474995.244,2.1259,50.7568,39.1608
1675474995.51,2.1973,50.7788,39.1278
1675474995.764,2.2028,50.8063,39.1003
1675474996.014,2.1588,50.7678,39.1443
1675474996.267,2.2302,50.8282,39.0784
1675474996.548,2.1698,50.7568,39.1553
1675474996.783,2.1753,50.7623,39.1498
1675474997.048,2.1808,50.7843,39.1223
1675474997.314,2.2357,50.8008,39.1003
1675474997.563,2.0819,50.6799,39.2377
1675474997.802,2.1863,50.7843,39.1278
1675474998.052,2.1863,50.8173,39.0948
1675474998.317,2.1259,50.7568,39.1553
1675474998.567,2.1918,50.8063,39.1003
1675474998.833,2.1753,50.8063,39.1058
1675474999.102,2.1204,50.7349,39.1772
1675474999.352,2.1478,50.7678,39.1443
1675474999.59,2.1313,50.7678,39.1443
1675474999.855,2.1423,50.7623,39.1498
1675475000.105,2.1533,50.7678,39.1388
1675475000.358,2.1698,50.7733,39.1388
1675475000.624,2.1643,50.7733,39.1388
1675475000.89,2.1204,50.7294,39.1882
1675475001.155,2.1259,50.7568,39.1553
1675475001.405,2.1588,50.7788,39.1333
1675475001.656,2.1588,50.7623,39.1498
1675475001.925,2.1368,50.7458,39.1663
1675475002.16,2.1478,50.7568,39.1553
1675475002.41,2.1478,50.7843,39.1223
1675475002.691,2.1368,50.7568,39.1608
1675475002.925,2.1313,50.7733,39.1388
1675475003.195,2.2028,50.8008,39.1113
1675475003.445,2.1533,50.7513,39.1608
1675475003.695,2.1259,50.7678,39.1443
1675475003.961,2.1588,50.7678,39.1443
1675475004.226,2.1478,50.7788,39.1333
1675475004.464,2.1368,50.7788,39.1333
1675475004.714,2.1368,50.7788,39.1388
1675475004.996,2.1643,50.7788,39.1333
1675475005.23,2.1478,50.7678,39.1443
1675475005.511,2.1423,50.7513,39.1608
1675475005.749,2.1259,50.7733,39.1388
1675475005.999,2.1533,50.7953,39.1168
1675475006.249,2.1313,50.7568,39.1498
1675475006.515,2.1259,50.7678,39.1443
1675475006.765,2.1588,50.7843,39.1278
1675475007.046,2.1533,50.7678,39.1443
1675475007.284,2.1149,50.7568,39.1608
1675475007.537,2.1478,50.7788,39.1388
1675475007.802,2.1368,50.7733,39.1388
1675475008.052,2.1643,50.7733,39.1388
1675475008.318,2.1533,50.7678,39.1443
1675475008.557,2.1313,50.7623,39.1498
1675475008.823,2.1423,50.7733,39.1388
1675475009.093,2.1643,50.7843,39.1223
1675475009.327,2.1533,50.7733,39.1388
1675475009.58,2.1643,50.7788,39.1333
1675475009.85,2.1094,50.7513,39.1608
1675475010.1,2.1753,50.7843,39.1223
1675475010.35,2.1094,50.7788,39.1388
1675475010.616,2.1588,50.7843,39.1223
1675475010.881,2.0984,50.7404,39.1772
1675475011.228,2.0984,50.7404,39.1718
1675475011.509,2.1643,50.7788,39.1333
1675475011.749,2.1588,50.8063,39.1003
1675475011.999,2.049,50.6689,39.2487
1675475012.249,2.1039,50.7458,39.1663
1675475012.506,2.1643,50.7843,39.1223
1675475012.791,2.1149,50.7458,39.1718
1675475013.025,2.1533,50.7898,39.1223
1675475013.291,2.0929,50.7568,39.1553
1675475013.572,2.1478,50.7953,39.1168
1675475013.791,2.1643,50.7788,39.1333
1675475014.045,2.1204,50.7458,39.1718
1675475014.31,2.1478,50.7184,39.1937
1675475014.564,2.0929,50.7184,39.1992
1675475014.845,2.1588,50.7733,39.1388
1675475015.095,2.1368,50.7843,39.1333
1675475015.332,0.9668,50.3668,39.6167
1675475015.582,2.2137,50.9052,39.007
1675475015.864,1.9116,50.8832,39.0454
1675475016.098,2.1039,49.9933,39.9353
1675475016.379,2.9059,51.6028,38.2379
1675475016.614,3.4387,51.1853,38.584
1675475016.868,3.1201,51.2897,38.54
1675475017.149,1.9281,50.5206,39.4025
1675475017.381,2.3401,51.4105,38.4961
1675475017.663,2.4939,51.2787,38.606
1675475017.913,2.3785,51.7896,38.0896
1675475018.151,2.4939,50.8887,38.996
1675475018.401,2.774,51.0754,38.7762
1675475018.667,0.3406,50.4602,39.5343
1675475018.917,4.6747,50.213,39.4025
1675475019.167,2.3291,51.2732,38.6444
1675475019.436,1.8402,51.1194,38.8147
1675475019.705,6.1853,49.8065,39.5123
1675475019.939,1.236,49.444,40.5286
1675475020.205,2.9279,52.4048,37.4469
1675475020.455,2.1863,51.9708,37.9358
1675475020.705,1.7358,50.8942,39.0674
1675475020.989,2.2687,51.405,38.4961
1675475021.224,2.4005,51.2897,38.6005
1675475021.474,2.3785,51.1908,38.7048
1675475021.739,2.2467,51.1139,38.7927
1675475022.005,2.3291,51.1414,38.7543
1675475022.243,2.2742,51.1469,38.7543
1675475022.524,2.3181,51.1798,38.7213
1675475022.758,2.3126,51.1633,38.7378
1675475023.032,2.2961,51.1853,38.7158
1675475023.29,2.2577,51.1798,38.7268
1675475023.529,2.2028,51.0864,38.8147
1675475023.779,2.3181,51.1139,38.7872
1675475024.061,2.2852,51.1084,38.7927
1675475024.295,2.2852,51.1523,38.7543
1675475024.576,2.3511,51.1743,38.7213
1675475024.816,2.2192,51.1523,38.7543
1675475025.066,2.2522,51.1139,38.7817
1675475025.316,2.2797,51.1084,38.7927
1675475025.597,2.2632,51.0974,38.8037
1675475025.831,2.2247,51.0864,38.8202
1675475026.09,2.2742,51.1139,38.7872
1675475026.343,2.2687,51.1139,38.7927
1675475026.627,2.2632,51.1139,38.7872
1675475026.877,2.2687,51.1194,38.7817
1675475027.112,2.2357,51.1194,38.7872
1675475027.365,2.2577,51.1194,38.7817
1675475027.649,2.2522,51.1139,38.7872
1675475027.884,2.2577,51.1139,38.7872
1675475028.134,2.2467,51.1194,38.7872
1675475028.415,2.2412,51.1029,38.7982
1675475028.649,2.2797,51.1139,38.7817
1675475028.911,2.2577,51.1084,38.7927
1675475029.184,2.2522,51.1194,38.7817
1675475029.418,2.2412,51.1139,38.7927
1675475029.682,2.2412,51.1304,38.7762
1675475029.953,2.2357,51.1139,38.7927
1675475030.187,2.2247,51.1139,38.7927
1675475030.456,2.1863,51.1029,38.7982
1675475030.691,2.2632,51.0754,38.8257
1675475030.956,2.2522,51.0754,38.8257
